Area,Raised,Raised_Pits,Flat_Pits
1549.0,0.0,0.0,0.0
2524.0,0.0,0.0,0.0
2412.0,0.0,0.0,0.0
1577.0,0.0,0.0,0.0
6002.0,0.0,0.0,0.0
9478.0,0.0,0.0,0.0
2905.0,0.0,0.0,0.0
4707.0,0.0,0.0,0.0
3321.0,0.0,0.0,0.0
5693.0,0.0,0.0,0.0
3449.0,255.0,0.0,0.0
3691.0,0.0,0.0,0.0
868.0,0.0,0.0,0.0
3792.0,0.0,0.0,0.0
5372.0,0.0,0.0,0.0
13096.0,0.0,0.0,0.0
3037.0,255.0,0.0,0.0
2526.0,0.0,0.0,0.0
1844.0,0.0,0.0,0.0
861.0,0.0,0.0,0.0
2601.0,0.0,0.0,0.0
3598.0,0.0,0.0,0.0
2292.0,0.0,0.0,0.0
4911.0,0.0,0.0,0.0
9077.0,0.0,0.0,0.0
13116.0,255.0,0.0,0.0
2361.0,0.0,0.0,0.0
7195.0,255.0,0.0,0.0
3560.0,0.0,0.0,0.0
2413.0,0.0,0.0,0.0
12238.0,0.0,255.0,0.0
1549.0,0.0,0.0,0.0
2864.0,0.0,0.0,0.0
4308.0,0.0,0.0,0.0
2232.0,0.0,0.0,0.0
9389.0,0.0,0.0,0.0
4034.0,0.0,0.0,0.0
1579.0,0.0,0.0,0.0
3170.0,0.0,0.0,0.0
10321.0,0.0,0.0,0.0
2718.0,0.0,0.0,0.0
2841.0,0.0,0.0,0.0
1973.0,0.0,0.0,0.0
4725.0,0.0,0.0,0.0
3810.0,0.0,0.0,0.0
890.0,255.0,0.0,0.0
1573.0,0.0,0.0,0.0
1577.0,0.0,0.0,0.0
11506.0,255.0,0.0,0.0
4479.0,0.0,0.0,0.0
1570.0,0.0,0.0,0.0
5288.0,0.0,0.0,0.0
4876.0,255.0,0.0,0.0
1710.0,0.0,0.0,0.0
2143.0,0.0,0.0,0.0
2163.0,0.0,0.0,0.0
3593.0,0.0,0.0,0.0
1570.0,0.0,0.0,0.0
1571.0,0.0,0.0,0.0
2008.0,0.0,0.0,0.0
2158.0,0.0,0.0,0.0
4106.0,0.0,0.0,0.0
11354.0,0.0,0.0,0.0
3968.0,255.0,0.0,0.0
9748.0,0.0,0.0,0.0
7747.0,255.0,0.0,0.0
3102.0,0.0,0.0,0.0
1579.0,0.0,0.0,0.0
4598.0,0.0,0.0,0.0
5424.0,0.0,0.0,0.0
8942.0,0.0,0.0,0.0
8649.0,0.0,0.0,0.0
1575.0,0.0,0.0,0.0
14341.0,0.0,255.0,0.0
5125.0,0.0,0.0,0.0
5314.0,255.0,0.0,0.0
3609.0,0.0,0.0,0.0
5563.0,0.0,0.0,0.0
3496.0,0.0,0.0,0.0
2144.0,0.0,0.0,0.0
4659.0,0.0,0.0,0.0
3385.0,0.0,0.0,0.0
2163.0,0.0,0.0,0.0
5350.0,0.0,0.0,0.0
1847.0,0.0,0.0,0.0
3359.0,0.0,0.0,0.0
2265.0,0.0,0.0,0.0
1931.0,0.0,0.0,0.0
7909.0,0.0,0.0,0.0
2739.0,0.0,0.0,0.0
1711.0,0.0,0.0,0.0
5145.0,0.0,0.0,0.0
1241.0,0.0,0.0,0.0
2989.0,0.0,0.0,0.0
8200.0,0.0,0.0,0.0
3649.0,0.0,0.0,0.0
2344.0,0.0,0.0,0.0
1863.0,0.0,0.0,0.0
2065.0,255.0,0.0,0.0
3399.0,0.0,0.0,0.0
3903.0,0.0,0.0,0.0
4285.0,0.0,0.0,0.0
3796.0,0.0,0.0,0.0
7360.0,0.0,0.0,0.0
3437.0,0.0,0.0,0.0
5964.0,0.0,0.0,0.0
2324.0,0.0,0.0,0.0
1435.0,0.0,0.0,0.0
3888.0,0.0,0.0,0.0
3499.0,0.0,0.0,0.0
867.0,0.0,0.0,0.0
10647.0,0.0,0.0,0.0
3482.0,0.0,0.0,0.0
1557.0,0.0,0.0,0.0
4092.0,0.0,0.0,0.0
4073.0,0.0,0.0,0.0
3715.0,0.0,0.0,0.0
892.0,0.0,0.0,0.0
4862.0,255.0,0.0,0.0
3009.0,255.0,0.0,0.0
864.0,0.0,0.0,0.0
8796.0,0.0,0.0,0.0
5216.0,0.0,0.0,0.0
8728.0,0.0,0.0,0.0
3344.0,0.0,0.0,0.0
1088.0,255.0,0.0,0.0
2604.0,0.0,0.0,0.0
45899.0,255.0,0.0,0.0
2399.0,0.0,0.0,0.0
2550.0,255.0,0.0,0.0
5583.0,0.0,0.0,0.0
10694.0,255.0,0.0,0.0
9178.0,0.0,0.0,0.0
864.0,255.0,0.0,0.0
14847.0,255.0,0.0,0.0
13297.0,255.0,0.0,0.0
1558.0,0.0,0.0,0.0
4983.0,0.0,0.0,0.0
1570.0,0.0,0.0,0.0
2221.0,0.0,0.0,0.0
4562.0,0.0,0.0,0.0
3905.0,0.0,0.0,0.0
6495.0,0.0,0.0,0.0
1579.0,0.0,0.0,0.0
4725.0,0.0,0.0,0.0
1549.0,0.0,0.0,0.0
876.0,0.0,0.0,0.0
8759.0,255.0,0.0,0.0
1086.0,255.0,0.0,0.0
1270.0,0.0,0.0,0.0
4071.0,0.0,0.0,0.0
1575.0,255.0,0.0,0.0
4112.0,0.0,0.0,0.0
892.0,0.0,0.0,0.0
2454.0,0.0,0.0,0.0
1577.0,0.0,0.0,0.0
4968.0,0.0,0.0,0.0
5947.0,255.0,0.0,0.0
1583.0,0.0,0.0,0.0
15528.0,255.0,0.0,0.0
5197.0,0.0,0.0,0.0
1589.0,0.0,0.0,0.0
5752.0,0.0,0.0,0.0
9956.0,255.0,0.0,0.0
2987.0,255.0,0.0,0.0
2352.0,0.0,0.0,0.0
1570.0,0.0,0.0,0.0
12805.0,255.0,0.0,0.0
3215.0,255.0,0.0,0.0
1563.0,255.0,0.0,0.0
3256.0,0.0,0.0,0.0
6529.0,0.0,0.0,0.0
1573.0,255.0,0.0,0.0
1938.0,0.0,0.0,0.0
11580.0,0.0,0.0,0.0
881.0,0.0,0.0,0.0
4569.0,255.0,0.0,0.0
1642.0,0.0,0.0,0.0
1549.0,0.0,0.0,0.0
3889.0,0.0,0.0,0.0
3959.0,0.0,0.0,0.0
2433.0,0.0,0.0,0.0
6640.0,0.0,0.0,0.0
864.0,0.0,0.0,0.0
13734.0,0.0,0.0,0.0
1558.0,255.0,0.0,0.0
3547.0,0.0,0.0,0.0
5072.0,0.0,0.0,0.0
6940.0,255.0,0.0,0.0
3862.0,0.0,0.0,0.0
2180.0,0.0,0.0,0.0
7705.0,0.0,0.0,0.0
2205.0,255.0,0.0,0.0
3673.0,0.0,0.0,0.0
1948.0,255.0,0.0,0.0
8113.0,255.0,0.0,0.0
5086.0,0.0,0.0,0.0
1867.0,0.0,0.0,0.0
2250.0,0.0,0.0,0.0
3057.0,0.0,0.0,0.0
890.0,0.0,0.0,0.0
3616.0,0.0,0.0,0.0
3111.0,0.0,0.0,0.0
9063.0,0.0,0.0,0.0
1569.0,0.0,0.0,0.0
4366.0,0.0,0.0,0.0
2805.0,0.0,0.0,0.0
2834.0,0.0,0.0,0.0
1562.0,0.0,0.0,0.0
4307.0,0.0,0.0,0.0
2089.0,0.0,0.0,0.0
1563.0,0.0,0.0,0.0
4902.0,0.0,0.0,0.0
7686.0,0.0,0.0,0.0
1705.0,0.0,0.0,0.0
5826.0,0.0,0.0,0.0
3422.0,0.0,0.0,0.0
3758.0,0.0,0.0,0.0
2852.0,0.0,0.0,0.0
4905.0,0.0,0.0,0.0
2897.0,0.0,0.0,0.0
2312.0,0.0,0.0,0.0
4579.0,0.0,0.0,0.0
5346.0,0.0,0.0,0.0
4536.0,0.0,0.0,0.0
4125.0,0.0,0.0,0.0
865.0,0.0,0.0,0.0
5192.0,0.0,0.0,0.0
3886.0,0.0,0.0,0.0
3083.0,0.0,0.0,0.0
2448.0,0.0,0.0,0.0
1708.0,0.0,0.0,0.0
5742.0,0.0,0.0,0.0
2306.0,0.0,0.0,0.0
2799.0,0.0,0.0,0.0
4031.0,0.0,0.0,0.0
2885.0,0.0,0.0,0.0
8111.0,0.0,0.0,0.0
2747.0,0.0,0.0,0.0
6350.0,0.0,0.0,0.0
892.0,0.0,0.0,0.0
4209.0,0.0,0.0,0.0
3364.0,0.0,0.0,0.0
3326.0,0.0,0.0,0.0
8546.0,0.0,0.0,0.0
15730.0,0.0,0.0,0.0
3304.0,0.0,0.0,0.0
2688.0,0.0,0.0,0.0
3093.0,0.0,0.0,0.0
1555.0,0.0,0.0,0.0
4556.0,0.0,0.0,0.0
8263.0,0.0,0.0,0.0
5371.0,0.0,0.0,0.0
3944.0,0.0,0.0,0.0
1091.0,0.0,0.0,0.0
5201.0,0.0,0.0,0.0
2003.0,255.0,0.0,0.0
8754.0,0.0,0.0,0.0
2891.0,255.0,0.0,0.0
2991.0,0.0,0.0,0.0
8042.0,0.0,0.0,0.0
3101.0,0.0,0.0,0.0
1562.0,0.0,0.0,0.0
7345.0,0.0,0.0,0.0
6287.0,0.0,0.0,0.0
5596.0,0.0,0.0,0.0
5072.0,0.0,0.0,0.0
1566.0,0.0,0.0,0.0
1950.0,0.0,0.0,0.0
3650.0,0.0,0.0,0.0
1560.0,0.0,0.0,0.0
3034.0,0.0,0.0,0.0
4709.0,0.0,0.0,0.0
12872.0,255.0,0.0,0.0
1872.0,0.0,0.0,0.0
1646.0,0.0,0.0,0.0
1566.0,0.0,0.0,0.0
2076.0,0.0,0.0,0.0
2504.0,0.0,0.0,0.0
2401.0,0.0,0.0,0.0
1559.0,255.0,0.0,0.0
1846.0,0.0,0.0,0.0
2505.0,0.0,0.0,0.0
4201.0,255.0,0.0,0.0
4292.0,0.0,0.0,0.0
1555.0,0.0,0.0,0.0
10514.0,0.0,0.0,0.0
3729.0,0.0,0.0,0.0
2035.0,0.0,0.0,0.0
889.0,0.0,0.0,0.0
6876.0,0.0,0.0,0.0
892.0,0.0,0.0,0.0
3142.0,0.0,0.0,0.0
2462.0,0.0,0.0,0.0
1562.0,0.0,0.0,0.0
1501.0,0.0,0.0,0.0
1569.0,0.0,0.0,0.0
3346.0,0.0,0.0,0.0
2332.0,0.0,0.0,0.0
5100.0,0.0,0.0,0.0
4328.0,0.0,0.0,0.0
5891.0,0.0,0.0,0.0
1627.0,0.0,0.0,0.0
5024.0,0.0,0.0,0.0
1855.0,0.0,0.0,0.0
2238.0,255.0,0.0,0.0
1966.0,0.0,0.0,0.0
3865.0,0.0,0.0,0.0
8026.0,0.0,0.0,0.0
9932.0,255.0,0.0,0.0
745.0,0.0,0.0,0.0
5138.0,0.0,0.0,0.0
9509.0,255.0,0.0,0.0
3778.0,0.0,0.0,0.0
871.0,0.0,0.0,0.0
2950.0,0.0,0.0,0.0
860.0,0.0,0.0,0.0
22507.0,255.0,0.0,0.0
3520.0,0.0,0.0,0.0
1648.0,0.0,0.0,0.0
2167.0,255.0,0.0,0.0
1891.0,0.0,0.0,0.0
1561.0,255.0,0.0,0.0
6675.0,0.0,0.0,0.0
3528.0,0.0,0.0,0.0
2668.0,0.0,0.0,0.0
2727.0,0.0,0.0,0.0
5193.0,0.0,0.0,0.0
5424.0,0.0,0.0,0.0
892.0,0.0,0.0,0.0
1576.0,0.0,0.0,0.0
9107.0,0.0,0.0,0.0
2331.0,0.0,0.0,0.0
6504.0,0.0,0.0,0.0
2403.0,0.0,0.0,0.0
3779.0,0.0,0.0,0.0
5297.0,0.0,0.0,0.0
4367.0,0.0,0.0,0.0
2152.0,255.0,0.0,0.0
4178.0,255.0,0.0,0.0
1549.0,0.0,0.0,0.0
10653.0,0.0,0.0,0.0
1657.0,0.0,0.0,0.0
2214.0,255.0,0.0,0.0
5626.0,0.0,0.0,0.0
8403.0,0.0,0.0,0.0
7091.0,255.0,0.0,0.0
8251.0,0.0,0.0,0.0
868.0,255.0,0.0,0.0
1854.0,0.0,0.0,0.0
2470.0,0.0,0.0,0.0
4326.0,0.0,0.0,0.0
3385.0,0.0,0.0,0.0
3114.0,0.0,0.0,0.0
3849.0,0.0,0.0,0.0
2631.0,255.0,0.0,0.0
2002.0,0.0,0.0,0.0
1638.0,0.0,0.0,0.0
1637.0,0.0,0.0,0.0
4085.0,0.0,0.0,0.0
2729.0,0.0,0.0,0.0
3228.0,0.0,0.0,0.0
6766.0,255.0,0.0,0.0
4827.0,0.0,0.0,0.0
7187.0,0.0,255.0,0.0
3867.0,0.0,0.0,0.0
3371.0,255.0,0.0,0.0
3930.0,0.0,0.0,0.0
3764.0,0.0,0.0,0.0
3942.0,0.0,0.0,0.0
3521.0,0.0,0.0,0.0
9257.0,0.0,0.0,0.0
3725.0,0.0,0.0,0.0
1577.0,255.0,0.0,0.0
3856.0,0.0,0.0,0.0
1558.0,255.0,0.0,0.0
1566.0,0.0,0.0,0.0
1876.0,0.0,0.0,0.0
7988.0,255.0,0.0,0.0
3068.0,255.0,0.0,0.0
5484.0,0.0,0.0,0.0
3495.0,0.0,0.0,0.0
1570.0,255.0,0.0,0.0
5531.0,0.0,0.0,0.0
11946.0,255.0,0.0,0.0
12176.0,255.0,0.0,0.0
3645.0,255.0,0.0,0.0
1563.0,0.0,0.0,0.0
3260.0,0.0,0.0,0.0
1718.0,0.0,0.0,0.0
6604.0,255.0,0.0,0.0
1724.0,0.0,0.0,0.0
1550.0,0.0,0.0,0.0
2925.0,0.0,0.0,0.0
1558.0,255.0,0.0,0.0
1634.0,0.0,0.0,0.0
1564.0,0.0,0.0,0.0
1563.0,255.0,0.0,0.0
12980.0,255.0,0.0,0.0
6183.0,0.0,0.0,0.0
1958.0,0.0,0.0,0.0
3163.0,0.0,0.0,0.0
5685.0,255.0,0.0,0.0
5189.0,0.0,0.0,0.0
3807.0,0.0,0.0,0.0
1444.0,0.0,0.0,0.0
1755.0,0.0,0.0,0.0
1579.0,255.0,0.0,0.0
3259.0,0.0,0.0,0.0
2144.0,0.0,0.0,0.0
5792.0,255.0,0.0,0.0
5065.0,0.0,0.0,0.0
3059.0,255.0,0.0,0.0
12473.0,0.0,0.0,0.0
3081.0,0.0,0.0,0.0
3919.0,255.0,0.0,0.0
861.0,0.0,0.0,0.0
1660.0,0.0,0.0,0.0
1072.0,0.0,0.0,0.0
1712.0,255.0,0.0,0.0
3392.0,0.0,0.0,0.0
4883.0,255.0,0.0,0.0
3016.0,0.0,0.0,0.0
4030.0,0.0,0.0,0.0
3250.0,0.0,0.0,0.0
4519.0,0.0,0.0,0.0
76.0,0.0,0.0,0.0
3219.0,0.0,0.0,0.0
2207.0,0.0,0.0,0.0
1999.0,0.0,0.0,0.0
2420.0,0.0,0.0,0.0
1560.0,0.0,0.0,0.0
3949.0,0.0,0.0,0.0
7100.0,0.0,0.0,0.0
7538.0,255.0,0.0,0.0
2293.0,0.0,0.0,0.0
2869.0,0.0,0.0,0.0
1858.0,0.0,0.0,0.0
2850.0,0.0,0.0,0.0
9292.0,0.0,0.0,0.0
2445.0,0.0,0.0,0.0
2368.0,0.0,0.0,0.0
3046.0,0.0,0.0,0.0
12217.0,0.0,0.0,0.0
1878.0,0.0,0.0,0.0
3233.0,0.0,0.0,0.0
1562.0,255.0,0.0,0.0
2503.0,0.0,0.0,0.0
864.0,0.0,0.0,0.0
9376.0,0.0,0.0,0.0
2217.0,0.0,0.0,0.0
1576.0,0.0,0.0,0.0
3776.0,0.0,0.0,0.0
7338.0,0.0,0.0,0.0
860.0,0.0,0.0,0.0
864.0,0.0,0.0,0.0
7239.0,255.0,0.0,0.0
3795.0,0.0,0.0,0.0
8205.0,0.0,0.0,0.0
2270.0,0.0,0.0,0.0
868.0,0.0,0.0,0.0
1849.0,0.0,0.0,0.0
5300.0,0.0,0.0,0.0
145.0,0.0,0.0,0.0
2566.0,0.0,0.0,0.0
3359.0,0.0,0.0,0.0
1555.0,0.0,0.0,0.0
861.0,0.0,0.0,0.0
3513.0,0.0,0.0,0.0
864.0,0.0,0.0,0.0
3030.0,0.0,0.0,0.0
5571.0,0.0,0.0,0.0
3135.0,0.0,0.0,0.0
3114.0,0.0,0.0,0.0
7819.0,0.0,0.0,0.0
1555.0,0.0,0.0,0.0
1893.0,0.0,0.0,0.0
1845.0,0.0,0.0,0.0
2902.0,255.0,0.0,0.0
5696.0,0.0,0.0,0.0
2605.0,0.0,0.0,0.0
3355.0,0.0,0.0,0.0
5096.0,0.0,0.0,0.0
8067.0,255.0,0.0,0.0
4068.0,0.0,0.0,0.0
3978.0,0.0,0.0,0.0
2419.0,0.0,0.0,0.0
5971.0,0.0,0.0,0.0
4194.0,0.0,0.0,0.0
860.0,0.0,0.0,0.0
2772.0,0.0,0.0,0.0
3295.0,0.0,0.0,0.0
2488.0,0.0,0.0,0.0
1562.0,0.0,0.0,0.0
4693.0,0.0,0.0,0.0
4455.0,0.0,0.0,0.0
12319.0,0.0,0.0,0.0
3432.0,0.0,0.0,0.0
4466.0,0.0,0.0,0.0
3125.0,0.0,0.0,0.0
11223.0,0.0,0.0,0.0
2322.0,0.0,0.0,0.0
2905.0,0.0,0.0,0.0
19742.0,0.0,0.0,0.0
1874.0,0.0,0.0,0.0
3691.0,0.0,0.0,0.0
2551.0,0.0,0.0,0.0
2216.0,0.0,0.0,0.0
1566.0,0.0,0.0,0.0
2699.0,0.0,0.0,0.0
1568.0,0.0,0.0,0.0
7177.0,255.0,0.0,0.0
1867.0,0.0,0.0,0.0
6130.0,0.0,0.0,0.0
4629.0,0.0,0.0,0.0
2327.0,0.0,0.0,0.0
1729.0,0.0,0.0,0.0
3581.0,0.0,0.0,0.0
2268.0,0.0,0.0,0.0
3517.0,0.0,0.0,0.0
5408.0,0.0,0.0,0.0
5218.0,0.0,0.0,0.0
2746.0,0.0,0.0,0.0
2322.0,0.0,0.0,0.0
6494.0,0.0,0.0,0.0
4278.0,0.0,0.0,0.0
3623.0,0.0,0.0,0.0
1562.0,0.0,0.0,0.0
8826.0,0.0,0.0,0.0
3088.0,0.0,0.0,0.0
4519.0,0.0,0.0,0.0
1547.0,0.0,0.0,0.0
1953.0,0.0,0.0,0.0
3460.0,0.0,0.0,0.0
4845.0,0.0,0.0,0.0
14330.0,0.0,0.0,0.0
2079.0,0.0,0.0,0.0
2708.0,0.0,0.0,0.0
3787.0,0.0,0.0,0.0
3143.0,0.0,0.0,0.0
1565.0,255.0,0.0,0.0
7721.0,0.0,0.0,0.0
3180.0,0.0,0.0,0.0
4873.0,0.0,0.0,0.0
1583.0,0.0,0.0,0.0
3586.0,255.0,0.0,0.0
2260.0,0.0,0.0,0.0
2253.0,0.0,0.0,0.0
5556.0,0.0,0.0,0.0
2635.0,0.0,0.0,0.0
7424.0,0.0,0.0,0.0
2188.0,0.0,0.0,0.0
6517.0,0.0,0.0,0.0
6301.0,0.0,0.0,0.0
2209.0,0.0,0.0,0.0
2736.0,0.0,0.0,0.0
5950.0,0.0,0.0,0.0
2160.0,0.0,0.0,0.0
1705.0,0.0,0.0,0.0
2987.0,0.0,0.0,0.0
4146.0,0.0,0.0,0.0
2150.0,0.0,0.0,0.0
4479.0,0.0,0.0,0.0
5996.0,0.0,0.0,0.0
1576.0,255.0,0.0,0.0
3058.0,0.0,0.0,0.0
7595.0,0.0,0.0,0.0
3264.0,0.0,0.0,0.0
4585.0,0.0,0.0,0.0
1570.0,0.0,0.0,0.0
3661.0,255.0,0.0,0.0
2544.0,0.0,0.0,0.0
5682.0,0.0,0.0,0.0
1564.0,0.0,0.0,0.0
13101.0,0.0,0.0,0.0
5239.0,0.0,0.0,0.0
1568.0,0.0,0.0,0.0
2796.0,0.0,0.0,0.0
2785.0,0.0,0.0,0.0
4936.0,0.0,0.0,0.0
3686.0,0.0,0.0,0.0
2078.0,0.0,0.0,0.0
3323.0,0.0,0.0,0.0
4645.0,0.0,0.0,0.0
4979.0,0.0,0.0,0.0
1577.0,0.0,0.0,0.0
2314.0,0.0,0.0,0.0
4176.0,0.0,0.0,0.0
2143.0,0.0,0.0,0.0
11761.0,0.0,0.0,0.0
4403.0,0.0,0.0,0.0
2363.0,255.0,0.0,0.0
1716.0,0.0,0.0,0.0
4071.0,255.0,0.0,0.0
2878.0,0.0,0.0,0.0
2295.0,0.0,0.0,0.0
5302.0,0.0,0.0,0.0
14789.0,0.0,0.0,0.0
2734.0,0.0,0.0,0.0
889.0,0.0,0.0,0.0
5026.0,0.0,0.0,0.0
2257.0,0.0,0.0,0.0
11281.0,0.0,0.0,0.0
2420.0,0.0,0.0,0.0
3813.0,0.0,0.0,0.0
10931.0,0.0,0.0,0.0
4395.0,0.0,0.0,0.0
2324.0,0.0,0.0,0.0
3218.0,0.0,0.0,0.0
2841.0,0.0,0.0,0.0
1564.0,0.0,0.0,0.0
1940.0,0.0,0.0,0.0
6370.0,0.0,0.0,0.0
2004.0,0.0,0.0,0.0
4130.0,0.0,0.0,0.0
6006.0,255.0,0.0,0.0
1708.0,0.0,0.0,0.0
4602.0,0.0,0.0,0.0
1578.0,0.0,0.0,0.0
1564.0,0.0,0.0,0.0
2957.0,0.0,0.0,0.0
226.0,0.0,0.0,0.0
2413.0,0.0,0.0,0.0
865.0,0.0,0.0,0.0
1565.0,0.0,0.0,0.0
2099.0,0.0,0.0,0.0
2849.0,0.0,0.0,0.0
3690.0,0.0,0.0,0.0
1570.0,0.0,0.0,0.0
1572.0,0.0,0.0,0.0
5201.0,0.0,0.0,0.0
8360.0,0.0,0.0,0.0
889.0,0.0,0.0,0.0
2257.0,0.0,0.0,0.0
10636.0,0.0,0.0,0.0
5971.0,0.0,0.0,0.0
1571.0,0.0,0.0,0.0
8729.0,0.0,0.0,0.0
2377.0,0.0,0.0,0.0
4810.0,0.0,0.0,0.0
4598.0,255.0,0.0,0.0
4336.0,0.0,0.0,0.0
2932.0,0.0,0.0,0.0
1562.0,0.0,0.0,0.0
861.0,255.0,0.0,0.0
2803.0,0.0,0.0,0.0
1726.0,0.0,0.0,0.0
8553.0,0.0,0.0,0.0
10153.0,0.0,0.0,0.0
5279.0,0.0,0.0,0.0
1851.0,0.0,0.0,0.0
3436.0,255.0,0.0,0.0
696.0,0.0,0.0,0.0
3646.0,0.0,0.0,0.0
3144.0,0.0,0.0,0.0
2848.0,0.0,0.0,0.0
2983.0,0.0,0.0,0.0
5157.0,0.0,0.0,0.0
860.0,0.0,0.0,0.0
7984.0,0.0,0.0,0.0
1870.0,0.0,0.0,0.0
868.0,0.0,0.0,0.0
5260.0,0.0,0.0,0.0
1571.0,0.0,0.0,0.0
861.0,0.0,0.0,0.0
1635.0,0.0,0.0,0.0
9018.0,0.0,0.0,0.0
1566.0,0.0,0.0,0.0
2533.0,0.0,0.0,0.0
3085.0,0.0,0.0,0.0
10619.0,0.0,0.0,0.0
3102.0,0.0,0.0,0.0
52.0,0.0,0.0,0.0
1637.0,0.0,0.0,0.0
1589.0,0.0,0.0,0.0
1589.0,0.0,0.0,0.0
5098.0,0.0,0.0,0.0
3963.0,0.0,0.0,0.0
2953.0,0.0,0.0,0.0
1958.0,0.0,0.0,0.0
1537.0,0.0,0.0,0.0
2071.0,0.0,0.0,0.0
2508.0,0.0,0.0,0.0
3638.0,0.0,0.0,0.0
2295.0,0.0,0.0,0.0
6525.0,0.0,0.0,0.0
11538.0,0.0,0.0,0.0
2566.0,0.0,0.0,0.0
4648.0,0.0,0.0,0.0
1572.0,0.0,0.0,0.0
4604.0,0.0,0.0,0.0
864.0,0.0,0.0,0.0
2583.0,0.0,0.0,0.0
1559.0,0.0,0.0,0.0
10167.0,0.0,0.0,0.0
889.0,0.0,0.0,0.0
1856.0,0.0,0.0,0.0
7425.0,0.0,0.0,0.0
3481.0,0.0,0.0,0.0
2871.0,0.0,0.0,0.0
4406.0,0.0,0.0,0.0
1820.0,0.0,0.0,0.0
3253.0,0.0,0.0,0.0
875.0,0.0,0.0,0.0
860.0,0.0,0.0,0.0
3465.0,0.0,0.0,0.0
2018.0,0.0,0.0,0.0
1092.0,0.0,0.0,0.0
10507.0,0.0,0.0,0.0
874.0,0.0,0.0,0.0
2210.0,0.0,0.0,0.0
2324.0,0.0,0.0,0.0
1566.0,0.0,0.0,0.0
336.0,0.0,0.0,0.0
4842.0,0.0,0.0,0.0
1570.0,0.0,0.0,0.0
1564.0,0.0,0.0,0.0
1562.0,0.0,0.0,0.0
1562.0,0.0,0.0,0.0
1570.0,0.0,0.0,0.0
2139.0,0.0,0.0,0.0
3377.0,0.0,0.0,0.0
1874.0,0.0,0.0,0.0
1954.0,0.0,0.0,0.0
5195.0,0.0,0.0,0.0
3183.0,0.0,0.0,0.0
3984.0,0.0,0.0,0.0
3222.0,0.0,0.0,0.0
2262.0,255.0,0.0,0.0
1576.0,0.0,0.0,0.0
3065.0,0.0,0.0,0.0
4023.0,0.0,0.0,0.0
3435.0,0.0,0.0,0.0
3157.0,0.0,0.0,0.0
3352.0,0.0,0.0,0.0
23854.0,0.0,0.0,0.0
2058.0,0.0,0.0,0.0
1575.0,0.0,0.0,0.0
907.0,0.0,0.0,0.0
1563.0,0.0,0.0,0.0
3407.0,0.0,0.0,0.0
3786.0,0.0,0.0,0.0
2010.0,0.0,0.0,0.0
1868.0,0.0,0.0,0.0
2556.0,0.0,0.0,0.0
3799.0,0.0,0.0,0.0
4629.0,255.0,0.0,0.0
3173.0,0.0,0.0,0.0
4279.0,0.0,0.0,0.0
2027.0,0.0,0.0,0.0
4208.0,0.0,0.0,0.0
3591.0,0.0,0.0,0.0
4930.0,0.0,0.0,0.0
1869.0,0.0,0.0,0.0
2401.0,0.0,0.0,0.0
1117.0,0.0,0.0,0.0
4971.0,0.0,0.0,0.0
2538.0,0.0,0.0,0.0
9376.0,0.0,0.0,0.0
5034.0,0.0,0.0,0.0
9175.0,255.0,0.0,0.0
4416.0,0.0,0.0,0.0
3181.0,0.0,0.0,0.0
3487.0,0.0,0.0,0.0
2762.0,0.0,0.0,0.0
5069.0,0.0,0.0,0.0
2090.0,0.0,0.0,0.0
4207.0,0.0,0.0,0.0
2146.0,0.0,0.0,0.0
3727.0,0.0,0.0,0.0
3144.0,0.0,0.0,0.0
890.0,0.0,0.0,0.0
4648.0,0.0,0.0,0.0
4500.0,0.0,0.0,0.0
2437.0,0.0,0.0,0.0
1560.0,0.0,0.0,0.0
7233.0,0.0,0.0,0.0
1564.0,0.0,0.0,0.0
1571.0,0.0,0.0,0.0
3497.0,0.0,0.0,0.0
2014.0,0.0,0.0,0.0
3628.0,0.0,0.0,0.0
2136.0,0.0,0.0,0.0
4414.0,0.0,0.0,0.0
1577.0,0.0,0.0,0.0
2530.0,0.0,0.0,0.0
3151.0,0.0,0.0,0.0
4105.0,0.0,0.0,0.0
3398.0,0.0,0.0,0.0
3553.0,0.0,0.0,0.0
2980.0,0.0,0.0,0.0
9305.0,0.0,0.0,0.0
2310.0,0.0,0.0,0.0
2298.0,0.0,0.0,0.0
3068.0,0.0,0.0,0.0
1945.0,0.0,0.0,0.0
3400.0,0.0,0.0,0.0
2968.0,0.0,0.0,0.0
890.0,0.0,0.0,0.0
1577.0,0.0,0.0,0.0
3014.0,0.0,0.0,0.0
3827.0,0.0,0.0,0.0
3500.0,0.0,0.0,0.0
3016.0,0.0,0.0,0.0
2326.0,0.0,0.0,0.0
1888.0,0.0,0.0,0.0
2415.0,0.0,0.0,0.0
1850.0,0.0,0.0,0.0
2927.0,0.0,0.0,0.0
6558.0,0.0,0.0,0.0
1571.0,0.0,0.0,0.0
1718.0,0.0,0.0,0.0
9959.0,0.0,0.0,0.0
2205.0,0.0,0.0,0.0
2939.0,0.0,0.0,0.0
2743.0,0.0,0.0,0.0
3232.0,0.0,0.0,0.0
2774.0,0.0,0.0,0.0
1560.0,0.0,0.0,0.0
2198.0,0.0,0.0,0.0
1941.0,0.0,0.0,0.0
1867.0,0.0,0.0,0.0
5152.0,0.0,0.0,0.0
2437.0,0.0,0.0,0.0
3667.0,0.0,0.0,0.0
